"Canal15";"Canal14";"Canal2";"Canal1"
"un15";"un14";"uni2";"uni1"
"33,122";"-3,420";"32,731";"32,242"
"32,975";"-2,443";"32,242";"32,242"
"33,122";"-0,782";"32,242";"31,754"
"32,829";"-0,489";"32,731";"32,731"
"32,682";"-1,661";"32,731";"31,754"
"32,535";"-1,270";"32,731";"31,754"
"32,242";"0,586";"33,219";"32,242"
"32,242";"1,954";"32,242";"32,242"
"31,803";"3,810";"32,731";"32,242"
"31,363";"4,787";"33,219";"32,242"
"31,216";"4,885";"32,731";"31,754"
"31,363";"2,931";"32,242";"31,754"
"30,777";"2,638";"32,731";"32,242"
"30,191";"4,592";"32,731";"32,242"
"29,311";"3,322";"32,731";"32,242"
"29,311";"2,345";"32,731";"33,219"
"29,165";"4,201";"32,731";"32,242"
"28,725";"7,035";"32,731";"32,242"
"28,725";"5,765";"33,219";"32,731"
"28,872";"4,885";"32,731";"32,242"
"27,992";"6,742";"32,731";"31,754"
"26,673";"8,598";"33,219";"30,288"
"25,794";"7,523";"32,731";"32,242"
"25,208";"8,696";"32,731";"32,242"
"25,061";"9,282";"32,731";"32,242"
"25,061";"8,696";"32,731";"32,242"
"24,621";"9,575";"32,731";"32,242"
"23,889";"10,650";"33,219";"31,754"
"22,716";"14,558";"32,731";"32,731"
"22,423";"15,633";"32,731";"31,754"
"21,983";"14,656";"32,731";"32,242"
"21,544";"16,512";"32,731";"32,242"
"20,957";"16,707";"32,731";"31,265"
"19,932";"13,385";"32,731";"31,754"
"19,052";"7,132";"32,731";"32,242"
"18,466";"3,420";"32,242";"30,777"
"18,026";"-0,391";"32,242";"31,754"
"17,733";"3,517";"32,731";"32,242"
"17,147";"2,638";"32,731";"31,754"
"16,707";"3,615";"32,731";"32,242"
"16,268";"3,127";"32,731";"32,242"
"15,681";"2,833";"32,731";"32,242"
"15,535";"3,810";"32,731";"31,754"
"15,242";"3,322";"33,219";"32,242"
"14,949";"3,420";"33,219";"32,242"
"14,509";"2,931";"32,731";"32,242"
"14,069";"3,224";"33,219";"32,242"
"14,069";"4,397";"32,731";"32,242"
"13,630";"4,983";"32,731";"31,754"
"13,337";"3,517";"32,731";"32,731"
"12,750";"3,420";"32,731";"32,242"
"12,750";"1,661";"32,731";"32,242"
"12,457";"1,368";"32,731";"31,754"
"12,164";"-0,195";"32,731";"32,242"
"11,871";"0,098";"32,731";"31,754"
"12,018";"-0,489";"33,219";"31,754"
"11,871";"-6,839";"32,731";"32,242"
"11,431";"-6,155";"32,731";"31,754"
"11,285";"-4,690";"31,754";"31,754"
"11,578";"-7,719";"32,731";"32,242"
"11,724";"-5,081";"32,731";"31,265"
"11,871";"-4,006";"32,731";"32,242"
"12,018";"-6,937";"32,731";"32,242"
"12,018";"-4,494";"32,242";"31,265"
"12,164";"-3,322";"32,731";"31,754"
"12,311";"-4,494";"32,731";"32,242"
"12,604";"-4,397";"32,731";"32,242"
"12,604";"-4,494";"32,242";"31,754"
"12,750";"-4,885";"33,219";"32,242"
"13,043";"-4,201";"32,242";"32,242"
"13,190";"-2,638";"32,242";"31,754"
"13,483";"-3,127";"33,219";"32,242"
"13,776";"-3,517";"32,242";"32,242"
"14,216";"-2,052";"32,731";"31,754"
"14,362";"-1,075";"32,731";"32,242"
"14,216";"0,391";"32,731";"32,242"
"14,509";"1,563";"32,731";"32,242"
"14,656";"0,098";"32,731";"31,754"
"14,656";"-0,684";"32,731";"32,242"
"15,095";"-1,368";"32,731";"31,754"
"15,681";"-1,466";"32,731";"31,265"
"15,535";"-2,052";"32,731";"31,754"
"15,681";"-2,833";"32,731";"31,754"
"15,975";"-2,540";"32,731";"32,242"
"16,414";"-3,810";"33,219";"32,242"
"16,561";"-5,569";"32,731";"32,242"
"16,414";"-4,104";"31,754";"32,242"
"17,147";"-4,885";"32,731";"32,242"
"17,880";"-4,787";"32,731";"31,754"
"18,026";"-6,937";"32,731";"31,754"
"18,173";"-10,845";"32,731";"32,731"
"18,613";"-12,115";"32,731";"33,708"
"19,052";"-11,334";"32,731";"32,242"
"19,638";"-11,920";"33,219";"32,242"
"20,518";"-12,408";"32,242";"32,242"
"21,104";"-12,702";"32,242";"31,754"
"21,397";"-11,138";"33,219";"32,242"
"21,983";"-11,236";"32,731";"32,242"
"22,423";"-13,385";"32,731";"31,754"
"23,156";"-13,288";"32,731";"31,265"
"23,742";"-12,408";"32,731";"32,242"
"24,182";"-13,190";"32,731";"31,754"
"24,915";"-14,069";"32,731";"31,754"
"25,794";"-12,702";"32,731";"32,731"
"26,234";"-10,845";"32,731";"31,754"
"27,113";"-8,891";"32,731";"31,754"
"27,553";"-8,500";"32,731";"32,242"
"27,846";"-8,598";"32,731";"31,265"
"28,285";"-9,380";"32,731";"31,754"
"29,018";"-9,380";"32,731";"32,731"
"29,604";"-8,598";"32,242";"35,173"
"30,191";"-8,207";"32,242";"31,754"
"30,484";"-8,696";"32,731";"32,731"
"30,923";"-7,816";"32,731";"32,242"
"31,363";"-7,035";"32,731";"31,754"
"31,803";"-6,839";"33,219";"32,242"
"32,389";"-6,253";"32,731";"32,242"
"32,829";"-4,690";"32,731";"31,754"
"33,122";"-3,908";"32,731";"29,800"
"33,268";"-3,713";"32,731";"32,242"
"33,708";"-3,810";"32,731";"31,754"
"34,001";"-2,931";"33,219";"31,754"
"34,148";"-1,270";"33,219";"32,731"
"34,148";"-0,684";"32,731";"31,265"
"33,854";"-0,293";"32,731";"32,242"
"34,001";"0,684";"33,219";"32,731"
"34,294";"0,586";"32,731";"32,242"
"34,148";"-0,391";"32,731";"32,242"
"35,320";"0,293";"32,731";"32,242"
"36,346";"1,270";"32,731";"32,242"
"36,199";"5,081";"32,731";"31,754"
"35,613";"8,207";"33,219";"32,242"
"35,906";"8,598";"32,731";"32,242"
"36,199";"8,403";"32,731";"31,754"
"35,613";"8,989";"32,731";"31,754"
"35,027";"6,644";"32,731";"32,242"
"34,734";"5,667";"32,731";"31,754"
"34,880";"7,816";"33,219";"32,242"
"35,173";"7,328";"32,731";"32,731"
"34,880";"6,058";"32,731";"31,754"
"34,587";"7,132";"32,731";"32,242"
"34,001";"8,598";"32,731";"32,242"
"33,854";"10,454";"32,242";"32,242"
"34,441";"10,454";"32,731";"31,754"
"34,001";"9,868";"33,219";"32,242"
"33,708";"10,650";"32,731";"32,242"
"33,268";"10,747";"32,731";"32,242"
"32,975";"10,259";"33,219";"32,242"
"32,535";"10,064";"32,731";"32,242"
"32,389";"10,259";"32,731";"31,754"
"31,803";"10,454";"32,731";"32,242"
"31,363";"10,064";"33,219";"32,242"
"31,510";"10,943";"32,731";"32,242"
"31,656";"10,747";"32,731";"32,242"
"31,070";"10,552";"32,731";"32,242"
"30,337";"10,064";"36,150";"32,242"
"30,191";"9,868";"32,731";"32,242"
"30,337";"11,822";"32,731";"31,265"
"30,044";"10,747";"32,731";"32,242"
"29,751";"9,380";"32,731";"31,754"
"29,165";"10,259";"33,708";"32,242"
"28,725";"12,018";"33,219";"32,731"
"28,872";"10,747";"33,219";"31,265"
"29,018";"10,064";"32,731";"32,242"
"28,432";"9,086";"33,219";"32,731"
"27,406";"10,845";"32,242";"32,242"
"27,259";"11,334";"32,731";"32,242"
"27,846";"10,161";"32,731";"32,242"
"27,406";"9,380";"32,731";"32,242"
"26,527";"9,184";"32,731";"31,754"
"26,087";"10,454";"33,219";"31,754"
"26,234";"10,943";"32,731";"32,242"
"26,673";"9,770";"32,731";"31,754"
"26,087";"9,575";"32,242";"31,754"
"25,354";"9,770";"33,219";"32,242"
"24,768";"10,161";"31,754";"32,242"
"24,475";"10,747";"32,731";"31,754"
"24,621";"10,161";"32,731";"32,242"
"24,475";"9,770";"32,731";"32,242"
"23,889";"10,454";"32,731";"31,754"
"23,596";"10,259";"32,731";"31,754"
"23,449";"10,161";"32,731";"31,754"
"23,156";"10,552";"34,685";"33,219"
"22,863";"9,966";"32,242";"31,754"
"22,570";"10,161";"32,731";"31,754"
"22,277";"10,650";"32,731";"32,242"
"21,837";"10,064";"32,731";"31,265"
"21,544";"10,357";"32,731";"31,265"
"21,397";"10,454";"32,242";"32,242"
"21,104";"9,868";"32,731";"31,754"
"20,811";"10,357";"32,731";"31,754"
"20,518";"10,454";"32,731";"32,242"
"20,371";"10,357";"32,242";"31,754"
"19,932";"10,747";"32,731";"31,754"
"19,638";"10,552";"32,731";"32,242"
"19,345";"8,305";"32,731";"31,754"
"19,345";"5,178";"33,219";"31,754"
"18,759";"3,810";"33,219";"32,242"
"18,613";"4,201";"32,242";"31,754"
"18,613";"6,058";"30,777";"31,754"
"18,613";"6,644";"32,731";"32,242"
"18,613";"7,328";"32,731";"31,754"
"18,466";"9,184";"32,242";"31,754"
"18,173";"9,282";"32,731";"32,242"
"18,026";"8,989";"32,731";"32,242"
"17,440";"7,621";"32,242";"32,242"
"17,147";"8,696";"32,731";"31,754"
"17,587";"10,064";"31,754";"32,242"
"17,587";"9,380";"32,242";"32,242"
"16,561";"8,793";"32,731";"32,242"
"16,414";"9,673";"32,731";"32,242"
"16,121";"9,380";"32,731";"31,754"
"15,535";"9,770";"32,731";"31,754"
"15,388";"8,989";"32,731";"32,242"
"15,388";"7,719";"32,731";"31,754"
"15,095";"7,719";"32,731";"30,777"
"14,949";"8,207";"32,731";"32,242"
"14,656";"7,132";"32,242";"31,754"
"14,362";"6,155";"32,731";"31,754"
"13,923";"5,960";"32,731";"32,242"
"13,776";"5,862";"32,731";"31,754"
"14,069";"6,155";"31,265";"31,754"
"14,069";"6,351";"32,731";"32,731"
"13,630";"6,058";"31,754";"30,777"
"13,337";"6,351";"32,731";"31,754"
"13,043";"7,621";"33,219";"32,242"
"12,897";"7,523";"32,731";"32,242"
"12,750";"5,765";"32,731";"31,754"
"12,164";"3,127";"32,731";"32,242"
"11,871";"0,195";"35,662";"32,242"
"12,018";"-2,345";"32,242";"31,754"
"12,311";"-2,736";"32,731";"32,242"
"12,311";"0,391";"32,731";"32,242"
"12,457";"2,443";"32,731";"31,754"
"13,190";"1,368";"32,731";"31,754"
"13,337";"1,466";"32,731";"32,731"
"13,043";"4,787";"32,731";"31,754"
"12,604";"5,862";"32,731";"31,754"
"12,311";"5,765";"32,731";"32,242"
"12,018";"6,448";"32,731";"32,242"
"11,871";"2,931";"32,731";"31,754"
"12,164";"-9,282";"32,731";"32,731"
"12,457";"-14,851";"32,242";"32,242"
"12,750";"-10,064";"32,731";"31,754"
"13,043";"-5,471";"32,731";"32,242"
"13,776";"-9,575";"32,242";"31,754"
"14,069";"-11,627";"32,242";"31,754"
"14,216";"-10,064";"32,731";"31,754"
"14,362";"-9,477";"32,731";"32,242"
"14,509";"-10,161";"32,242";"32,242"
"14,949";"-11,529";"32,731";"29,800"
"15,681";"-11,041";"32,731";"32,242"
"16,268";"-11,627";"32,731";"31,265"
"16,414";"-10,845";"32,731";"31,754"
"17,000";"-11,041";"32,242";"31,754"
"17,587";"-10,943";"32,242";"31,265"
"17,880";"-10,259";"32,731";"31,754"
"18,466";"-10,064";"32,731";"32,242"
"18,759";"-8,403";"32,242";"32,242"
"18,759";"-9,380";"32,242";"31,754"
"19,199";"-8,696";"32,731";"32,242"
"19,785";"-8,500";"32,731";"32,242"
"20,371";"-8,989";"32,242";"31,754"
"20,518";"-8,403";"32,731";"32,242"
"20,664";"-7,914";"32,731";"32,242"
"21,104";"-8,598";"32,731";"31,754"
"21,544";"-9,282";"32,731";"31,754"
"21,837";"-8,305";"32,731";"31,754"
"22,277";"-8,109";"32,242";"31,754"
"22,716";"-6,253";"31,754";"31,754"
"22,863";"-3,908";"32,731";"31,754"
"22,716";"0,684";"32,242";"30,777"
"23,009";"2,149";"32,242";"31,754"
"23,302";"4,885";"32,731";"32,242"
"23,449";"9,184";"32,242";"32,242"
"23,156";"10,357";"32,242";"31,754"
"22,716";"8,109";"32,731";"32,242"
"22,716";"7,426";"35,662";"32,242"
"22,423";"9,184";"32,731";"31,754"
"22,130";"8,403";"32,731";"32,731"
"22,130";"8,305";"32,731";"31,754"
"21,837";"9,380";"32,242";"31,754"
"21,397";"8,109";"32,731";"31,754"
"21,104";"8,012";"32,731";"32,242"
"20,811";"8,305";"32,242";"31,754"
"20,518";"6,546";"32,731";"31,754"
"20,371";"2,345";"32,242";"32,242"
"20,518";"0,391";"32,242";"32,242"
"20,371";"-2,443";"32,242";"31,754"
"20,225";"-3,322";"32,731";"32,242"
"20,371";"-2,443";"32,242";"31,754"
"20,518";"-3,810";"32,242";"31,754"
"20,518";"-4,299";"32,731";"32,242"
"20,518";"-3,810";"34,685";"32,242"
"20,664";"-3,615";"32,242";"31,754"
"20,957";"-3,908";"32,731";"31,265"
"21,104";"-4,494";"32,731";"31,754"
"21,251";"-3,322";"32,242";"31,754"
"21,397";"-3,517";"32,731";"31,754"
"21,690";"-3,224";"32,731";"31,754"
"21,544";"-3,810";"32,242";"31,265"
"21,690";"-3,713";"32,242";"31,265"
"21,837";"-2,149";"32,731";"32,242"
"21,837";"-2,540";"32,242";"31,754"
"21,983";"-3,517";"32,242";"31,754"
"22,130";"-2,833";"32,731";"32,242"
"22,423";"-2,052";"35,662";"32,242"
"22,570";"-2,931";"32,242";"31,754"
"22,423";"-1,856";"32,731";"31,754"
"22,423";"1,172";"32,242";"31,754"
"22,716";"2,443";"32,242";"31,754"
"23,009";"7,426";"32,731";"31,754"
"22,716";"10,943";"32,731";"31,754"
"22,130";"8,696";"32,242";"31,754"
"21,690";"8,500";"32,242";"31,754"
"21,397";"7,719";"32,731";"32,242"
"21,544";"6,253";"32,242";"31,754"
"21,544";"7,621";"32,242";"31,265"
"21,104";"8,207";"32,731";"31,754"
"20,664";"6,448";"33,219";"31,754"
"20,225";"3,322";"32,242";"31,754"
"20,371";"1,368";"32,731";"30,777"
"20,371";"0,586";"32,731";"32,242"
"20,518";"-3,420";"32,242";"31,754"
"20,518";"-2,540";"32,731";"31,754"
"20,078";"-0,879";"32,731";"31,754"
"20,078";"-1,856";"32,242";"31,265"
"20,371";"-2,736";"32,242";"31,754"
"20,371";"-2,833";"32,731";"31,754"
"20,225";"-2,833";"31,754";"32,242"
"20,225";"-3,127";"32,242";"32,242"
"20,518";"-3,322";"32,731";"31,754"
"20,811";"-3,127";"32,731";"32,242"
"20,811";"-2,931";"32,242";"31,754"
"20,957";"-3,029";"32,731";"31,265"
"20,957";"-3,322";"32,731";"31,754"
"21,251";"-3,127";"32,242";"31,754"
"21,397";"-2,931";"33,219";"31,754"
"21,397";"-3,224";"32,242";"31,754"
"21,544";"-2,833";"32,731";"31,754"
"21,690";"-2,247";"32,242";"31,265"
"21,690";"-0,977";"32,731";"32,242"
"21,837";"-0,977";"32,242";"31,754"
"21,690";"-1,466";"32,242";"31,754"
"21,544";"-0,977";"32,731";"32,242"
"21,983";"-0,195";"32,731";"31,754"
"22,130";"-0,195";"32,242";"31,754"
"21,837";"-0,195";"32,731";"29,800"
"21,983";"-0,684";"32,731";"31,754"
"22,130";"-0,879";"32,242";"31,754"
"21,837";"-1,661";"31,265";"31,265"
"21,837";"-2,247";"32,731";"32,242"
"21,837";"-2,540";"32,242";"31,754"
"21,544";"-2,540";"32,242";"31,754"
"21,397";"-1,563";"32,731";"32,242"
"21,983";"-2,149";"32,731";"31,754"
"22,277";"-2,149";"32,731";"31,754"
"22,277";"-1,954";"32,731";"32,242"
"21,983";"-1,954";"32,731";"32,242"
"21,837";"-2,052";"32,731";"31,754"
"22,423";"-1,954";"32,731";"31,754"
"22,423";"-0,782";"32,731";"32,242"
"21,983";"1,075";"32,731";"31,754"
"22,277";"1,954";"30,288";"31,754"
"22,716";"6,644";"32,731";"31,754"
"22,570";"9,868";"32,731";"34,196"
"21,983";"9,575";"32,242";"31,754"
"21,104";"9,086";"32,731";"32,242"
"20,664";"8,989";"34,685";"32,242"
"20,518";"8,598";"32,242";"31,754"
"20,664";"10,064";"32,731";"31,265"
"20,664";"10,259";"32,731";"32,242"
"20,078";"11,138";"32,731";"31,754"
"19,932";"11,041";"33,219";"31,754"
"19,492";"10,650";"32,731";"32,242"
"18,906";"5,765";"32,242";"33,708"
"18,759";"3,322";"32,242";"31,754"
"18,613";"2,345";"32,731";"31,754"
"18,613";"2,443";"31,754";"31,754"
"18,466";"2,247";"32,242";"31,754"
"18,026";"2,736";"32,731";"32,731"
"17,880";"5,374";"32,731";"31,754"
"17,733";"5,862";"32,242";"31,754"
"17,294";"5,960";"33,219";"31,265"
"17,000";"6,839";"32,242";"31,754"
"17,147";"8,012";"32,242";"31,754"
"17,147";"8,598";"32,242";"31,754"
"17,440";"8,207";"32,731";"32,242"
"16,854";"8,500";"31,754";"31,754"
"15,975";"8,109";"32,242";"31,754"
"15,388";"7,328";"32,731";"31,754"
"15,242";"7,230";"32,242";"32,242"
"14,656";"7,230";"32,242";"31,754"
"14,802";"6,742";"32,731";"31,754"
"15,095";"6,937";"32,731";"31,754"
"14,802";"6,937";"32,731";"30,777"
"13,776";"6,644";"32,242";"31,754"
"12,750";"6,742";"32,731";"32,242"
"13,337";"8,403";"32,242";"32,242"
"13,483";"9,966";"32,242";"31,754"
"12,897";"12,018";"32,731";"32,242"
"12,311";"14,460";"32,731";"31,754"
"12,457";"16,023";"32,242";"31,754"
"12,164";"17,684";"32,731";"31,754"
"11,724";"19,638";"32,731";"32,242"
"11,138";"21,983";"32,242";"31,265"
"10,552";"24,231";"32,242";"31,754"
"9,819";"24,719";"32,731";"32,242"
"9,233";"25,012";"32,242";"31,754"
"9,086";"22,667";"32,242";"31,754"
"8,354";"15,535";"32,731";"32,242"
"7,621";"9,868";"32,731";"32,242"
"7,035";"8,305";"32,731";"31,754"
"6,742";"6,058";"32,731";"31,754"
"6,302";"2,638";"32,731";"31,754"
"6,302";"2,247";"32,731";"31,754"
"6,155";"2,345";"32,242";"31,265"
"6,009";"2,443";"32,242";"32,242"
"6,009";"3,029";"31,754";"31,754"
"6,155";"3,224";"32,242";"31,754"
"5,862";"4,494";"32,731";"31,754"
"6,009";"5,276";"32,731";"32,242"
"5,862";"5,081";"32,242";"31,754"
"5,129";"4,983";"32,731";"31,754"
"5,423";"4,299";"32,731";"32,242"
"5,716";"4,494";"32,731";"31,754"
"5,716";"4,592";"32,242";"31,754"
"5,276";"4,787";"32,731";"31,754"
"4,983";"4,787";"32,242";"31,754"
"5,276";"4,885";"32,242";"31,754"
"5,423";"5,862";"32,731";"31,754"
"4,983";"6,448";"32,731";"31,754"
"4,690";"6,155";"32,242";"31,754"
"4,543";"5,471";"32,731";"31,754"
"4,397";"2,736";"32,731";"31,754"
"4,836";"-0,782";"32,731";"31,265"
"4,983";"-3,322";"32,242";"31,754"
"5,129";"-1,466";"32,731";"31,754"
"4,983";"0,684";"32,242";"31,754"
"5,276";"5,569";"32,242";"31,265"
"5,276";"10,845";"32,731";"31,754"
"5,276";"6,058";"32,242";"31,754"
"4,543";"4,299";"32,242";"31,754"
"4,397";"5,765";"32,242";"31,754"
"4,690";"5,276";"32,242";"31,754"
"4,836";"5,471";"32,731";"31,754"
"4,836";"4,983";"32,242";"31,754"
"4,836";"-1,466";"32,731";"32,242"
"4,397";"-4,885";"31,754";"32,242"
"4,543";"-5,178";"32,731";"31,754"
"4,690";"-6,839";"32,731";"31,265"
"4,983";"-11,529";"32,731";"32,242"
"5,423";"-15,828";"32,242";"31,754"
"5,716";"-18,857";"30,777";"31,754"
"5,423";"-17,391";"32,731";"31,754"
"5,716";"-10,454";"32,242";"31,754"
"6,888";"-12,604";"32,242";"31,754"
"7,621";"-15,242";"32,731";"31,754"
"8,207";"-9,086";"32,731";"32,242"
"8,207";"-6,839";"32,242";"31,754"
"8,061";"-9,477";"32,731";"31,265"
"8,207";"-11,334";"32,731";"32,242"
"8,647";"-11,822";"32,242";"30,777"
"8,793";"-9,770";"32,242";"31,754"
"8,940";"-9,184";"32,731";"32,242"
"9,233";"-11,334";"34,685";"31,754"
"9,673";"-12,115";"32,242";"31,754"
"10,112";"-10,552";"32,731";"30,288"
"9,819";"-6,448";"32,731";"31,754"
"9,966";"-1,954";"32,242";"32,242"
"10,552";"1,270";"31,265";"31,754"
"10,992";"0,098";"33,219";"32,242"
"10,552";"1,661";"32,731";"32,242"
"10,259";"5,178";"32,242";"31,754"
"10,112";"5,960";"32,731";"31,754"
"9,819";"5,276";"32,731";"31,754"
"9,819";"4,201";"32,242";"31,754"
"9,819";"4,690";"32,731";"31,754"
"9,966";"6,253";"32,731";"32,242"
"9,673";"6,155";"32,242";"30,777"
"9,526";"11,334";"32,242";"31,754"
"9,233";"15,340";"32,731";"31,754"
"8,793";"16,903";"34,685";"31,754"
"8,207";"16,121";"32,731";"31,754"
"7,914";"15,144";"32,731";"31,754"
"7,621";"7,328";"32,731";"31,754"
"7,621";"0,391";"32,731";"31,265"
"7,621";"2,540";"32,242";"31,754"
"7,621";"3,322";"32,731";"32,242"
"7,914";"5,862";"31,754";"31,754"
"7,914";"15,242";"32,242";"31,754"
"7,328";"14,460";"32,731";"31,754"
"6,595";"7,426";"32,731";"31,754"
"6,302";"8,109";"32,242";"31,754"
"6,155";"8,891";"31,754";"31,754"
"6,009";"3,713";"32,731";"32,242"
"6,448";"-3,713";"32,731";"31,754"
"6,155";"-12,702";"32,242";"31,754"
"5,716";"-16,512";"32,731";"31,754"
"5,862";"-19,541";"32,731";"31,754"
"6,742";"-24,231";"32,242";"31,754"
"7,328";"-15,535";"33,219";"31,754"
"7,621";"-10,552";"32,242";"32,242"
"8,354";"-14,265";"32,242";"32,242"
"9,233";"-11,529";"32,731";"31,754"
"8,940";"-6,448";"32,731";"31,754"
"8,940";"-5,471";"35,662";"32,242"
"8,940";"-5,667";"32,242";"31,754"
"9,086";"-10,454";"32,731";"31,265"
"8,793";"-15,633";"32,242";"31,754"
"9,233";"-16,414";"32,242";"31,754"
"9,966";"-17,196";"32,242";"31,265"
"10,259";"-19,443";"32,731";"32,242"
"10,552";"-20,029";"32,242";"32,242"
"11,431";"-19,834";"32,242";"31,754"
"11,871";"-20,225";"32,242";"32,731"
"12,164";"-19,834";"32,731";"31,754"
"12,897";"-19,541";"32,731";"31,754"
"13,190";"-20,713";"32,731";"31,754"
"13,630";"-21,788";"32,731";"31,754"
"14,802";"-22,765";"32,242";"31,754"
"15,828";"-22,960";"32,242";"31,754"
"16,268";"-23,449";"32,731";"32,242"
"16,561";"-23,351";"32,731";"32,242"
"17,440";"-24,719";"32,731";"31,754"
"18,319";"-25,794";"32,731";"31,754"
"19,199";"-24,231";"32,731";"32,242"
"19,638";"-14,558";"32,242";"31,265"
"20,371";"2,149";"32,731";"31,754"
"20,957";"1,368";"32,731";"32,242"
"21,251";"-0,489";"34,685";"31,754"
"21,104";"0,879";"32,731";"31,754"
"20,957";"1,759";"33,219";"31,754"
"20,811";"0,977";"32,731";"32,242"
"20,664";"-4,299";"32,242";"31,265"
"20,957";"-6,253";"32,242";"31,754"
"21,104";"-5,081";"32,731";"32,242"
"21,251";"-10,357";"31,754";"31,754"
"21,251";"-14,265";"32,242";"31,754"
"21,251";"-12,604";"32,242";"30,777"
"21,690";"-12,702";"32,242";"31,754"
"22,130";"-13,483";"32,731";"31,754"
"22,570";"-13,483";"32,242";"31,754"
"22,863";"-13,385";"32,731";"31,754"
"23,449";"-13,581";"31,754";"31,754"
"23,742";"-13,776";"32,242";"31,754"
"24,182";"-14,460";"32,731";"31,754"
"24,768";"-14,265";"32,731";"31,754"
"25,208";"-15,340";"32,242";"31,754"
"25,501";"-13,483";"32,242";"31,754"
"25,794";"-14,460";"32,731";"32,242"
"26,380";"-16,023";"31,754";"31,754"
"27,259";"-16,023";"32,242";"31,754"
"27,406";"-14,460";"32,731";"32,731"
"27,846";"-12,018";"32,731";"32,242"
"28,139";"-12,311";"32,731";"31,754"
"28,872";"-12,995";"30,777";"31,754"
"29,458";"-11,529";"32,731";"31,754"
"29,751";"-9,184";"32,242";"31,754"
"29,897";"-7,914";"32,242";"31,754"
"30,191";"-7,328";"32,731";"32,242"
"30,777";"-6,546";"32,731";"32,242"
"31,070";"-4,592";"32,242";"31,754"
"31,070";"-1,661";"30,777";"31,265"
"31,070";"-0,977";"32,731";"31,754"
"31,363";"-1,270";"32,242";"32,242"
"31,510";"-0,293";"32,242";"31,754"
"31,363";"1,856";"32,731";"32,731"
"31,070";"2,247";"32,731";"31,754"
"31,363";"2,931";"32,242";"31,754"
"31,363";"3,029";"30,777";"31,754"
"31,363";"3,420";"32,731";"31,754"
"31,070";"3,127";"31,754";"31,754"
"30,923";"3,810";"32,242";"31,265"
"30,923";"4,690";"32,731";"32,242"
"30,923";"4,299";"32,731";"32,242"
"30,923";"4,983";"32,242";"31,754"
"30,630";"9,673";"31,265";"32,242"
"30,191";"7,426";"32,731";"31,754"
"29,897";"6,644";"32,731";"31,754"
"29,751";"11,627";"32,731";"31,754"
"29,458";"8,891";"32,731";"32,242"
"29,311";"8,403";"32,731";"31,754"
"29,165";"11,041";"32,242";"31,754"
"28,725";"9,184";"31,754";"31,754"
"28,285";"9,184";"32,731";"32,242"
"27,992";"10,357";"32,242";"31,754"
"27,699";"10,943";"32,242";"31,754"
"27,553";"10,650";"32,731";"31,754"
"27,259";"11,724";"32,242";"31,754"
"26,673";"11,627";"32,242";"31,754"
"26,234";"10,943";"32,731";"31,754"
"25,794";"11,822";"32,731";"31,754"
"25,501";"11,724";"32,731";"32,242"
"25,354";"12,799";"32,242";"31,754"
"25,061";"13,483";"33,219";"32,242"
"24,621";"10,943";"32,731";"31,754"
"23,742";"12,213";"32,242";"31,754"
"23,596";"14,167";"32,731";"31,754"
"23,596";"13,679";"32,731";"32,242"
"23,449";"13,776";"32,242";"34,685"
"22,863";"12,408";"32,242";"31,754"
"21,983";"13,581";"32,731";"32,242"
"21,397";"14,460";"32,242";"32,242"
"21,251";"14,069";"32,242";"31,754"
"21,104";"15,242";"32,731";"31,265"
"20,371";"17,196";"32,731";"31,754"
"19,785";"19,052";"32,242";"31,265"
"19,199";"20,322";"32,242";"31,754"
"18,759";"17,782";"32,731";"32,242"
"17,880";"13,776";"34,685";"31,754"
"17,147";"7,816";"32,242";"31,265"
"17,000";"10,650";"32,731";"31,265"
"16,854";"12,213";"32,731";"31,754"
"16,414";"7,816";"32,242";"30,777"
"16,121";"11,529";"32,242";"31,754"
"15,828";"14,167";"32,731";"32,242"
"15,535";"13,385";"32,731";"31,754"
"15,095";"10,845";"32,731";"31,754"
"14,362";"2,443";"32,731";"30,288"
"13,630";"-4,983";"32,242";"31,754"
"13,483";"-5,569";"32,242";"31,265"
"13,923";"-4,885";"32,242";"31,754"
"14,509";"-3,908";"32,731";"31,754"
"15,095";"0,684";"32,242";"31,754"
"15,535";"2,247";"32,242";"31,754"
"15,535";"2,736";"32,731";"31,265"
"14,802";"2,540";"32,731";"31,754"
"14,362";"1,368";"32,242";"31,754"
"14,069";"-1,759";"30,777";"31,754"
"14,069";"-4,494";"32,731";"32,242"
"14,216";"-9,770";"31,754";"31,754"
"14,802";"-14,949";"32,242";"31,754"
"15,242";"-8,598";"32,731";"31,754"
