"Forca Peda";"Velocidade";"Decel";"Curso Peda";"Press Tras";"Press Dian";"Ambient";"LD Sec";"LD Prim";"LE Sec";"";"LE Prim";"LD Pastilh";"LE Pastilh";"LD Disco";"LE Disco"
"daN";"km/h";"a%";"mm";"bar";"bar";"U_C";"C";"C";"C";"C";"C";"C";"C";"C";"C"
"-1,954";"-0,147";"0,000";"-10,992";"-0,195";"0,000";"33,806";"32,731";"32,731";"30,288";"";"29,800";"30,777";"24,426";"32,731";"31,754"
"-1,954";"-0,147";"0,000";"-10,992";"-0,098";"0,000";"33,806";"33,219";"32,731";"30,777";"";"30,288";"31,265";"24,915";"33,219";"32,242"
"-1,954";"0,000";"0,000";"-10,992";"-0,195";"-0,098";"33,806";"32,731";"32,731";"30,777";"";"31,265";"30,777";"24,426";"32,731";"31,754"
"-1,954";"-0,147";"0,000";"-10,992";"-0,195";"-0,098";"33,854";"33,219";"33,219";"31,265";"";"30,288";"30,777";"24,915";"32,731";"32,731"
"-1,954";"-0,147";"0,000";"-10,992";"-0,195";"0,000";"33,854";"32,731";"32,242";"31,265";"";"30,777";"30,777";"24,426";"32,731";"31,754"
"-1,954";"-0,147";"0,000";"-10,747";"-0,195";"-0,098";"33,854";"33,219";"32,731";"30,777";"";"29,800";"31,265";"24,915";"32,731";"32,242"
"-1,954";"-0,293";"0,000";"-10,992";"-0,195";"-0,098";"33,854";"32,731";"32,731";"31,265";"";"30,288";"30,777";"24,426";"32,731";"32,242"
"-1,954";"-0,147";"0,000";"-10,992";"-0,195";"-0,098";"33,854";"32,731";"32,242";"30,777";"";"30,288";"30,777";"24,426";"32,731";"32,242"
"-1,954";"0,000";"0,000";"-10,747";"-0,195";"-0,098";"33,854";"33,219";"32,731";"31,265";"";"31,265";"30,777";"24,426";"32,731";"32,242"
"-1,954";"-0,293";"0,000";"-10,992";"-0,195";"-0,098";"33,854";"32,731";"32,242";"30,288";"";"30,288";"30,777";"24,915";"32,731";"32,242"
"-1,954";"0,000";"0,000";"-10,992";"-0,195";"-0,098";"33,854";"33,708";"32,731";"29,311";"";"30,288";"30,777";"24,426";"32,731";"32,242"
"-1,954";"-0,147";"0,000";"-10,992";"-0,195";"0,000";"33,854";"32,731";"32,242";"31,265";"";"30,777";"30,777";"25,403";"33,219";"32,731"
"-1,954";"-0,147";"0,000";"-10,992";"-0,195";"-0,098";"33,854";"33,219";"32,731";"30,777";"";"30,777";"30,777";"24,426";"32,242";"31,754"
"-1,954";"-0,293";"0,000";"-10,747";"-0,195";"-0,098";"33,854";"33,708";"32,731";"31,265";"";"30,288";"30,777";"24,915";"32,731";"32,731"
"-1,954";"-0,147";"0,000";"-10,992";"-0,195";"-0,098";"33,903";"33,219";"32,242";"30,777";"";"30,777";"30,288";"24,426";"32,242";"31,754"
"-1,954";"-0,293";"0,000";"-10,992";"-0,195";"0,000";"33,854";"33,708";"32,731";"31,265";"";"30,288";"30,777";"24,915";"32,731";"32,242"
"-1,954";"-0,147";"0,000";"-10,747";"-0,195";"-0,098";"33,903";"33,708";"32,731";"30,777";"";"30,777";"30,288";"24,426";"32,731";"31,754"
"-1,954";"-0,147";"0,000";"-10,992";"-0,195";"0,000";"33,903";"33,219";"32,731";"30,777";"";"30,288";"30,777";"24,915";"32,731";"32,242"
"-1,954";"-0,147";"0,000";"-10,992";"-0,195";"-0,098";"33,903";"33,219";"32,731";"31,265";"";"30,777";"29,800";"24,426";"32,731";"31,754"
"-1,954";"-0,147";"-0,098";"-10,992";"-0,195";"-0,098";"33,903";"33,219";"32,731";"30,777";"";"30,288";"30,777";"24,915";"32,731";"32,731"
"-1,954";"-0,147";"0,293";"-10,747";"-0,195";"-0,098";"33,903";"33,219";"32,731";"31,265";"";"30,777";"29,800";"24,426";"32,731";"31,754"
"-1,954";"-0,293";"-0,293";"-10,747";"-0,195";"-0,098";"33,903";"32,731";"32,731";"30,288";"";"30,288";"33,708";"24,915";"32,731";"32,731"
"-1,954";"0,000";"0,098";"-10,992";"-0,195";"-0,098";"33,903";"33,219";"32,731";"31,265";"";"30,777";"28,823";"24,426";"32,242";"31,754"
"-1,954";"-0,147";"-0,098";"-10,992";"-0,195";"-0,098";"33,903";"32,731";"32,731";"31,754";"";"30,288";"34,196";"24,915";"32,731";"32,731"
"-1,954";"0,000";"0,000";"-10,992";"-0,195";"-0,195";"33,903";"33,708";"32,731";"31,265";"";"30,777";"29,311";"24,426";"32,731";"31,754"
"-1,954";"-0,147";"0,000";"-10,747";"-0,195";"-0,098";"33,952";"32,731";"32,731";"31,265";"";"30,288";"34,196";"24,915";"32,731";"32,242"
"-1,954";"0,000";"-0,098";"-10,992";"-0,195";"-0,098";"33,903";"33,219";"32,242";"30,777";"";"30,777";"30,777";"24,426";"32,731";"31,754"
"-1,954";"0,000";"0,000";"-10,992";"-0,195";"-0,098";"33,952";"33,219";"32,731";"31,265";"";"30,288";"32,242";"24,915";"32,731";"32,242"
"-1,954";"-0,293";"0,098";"-10,992";"-0,195";"-0,098";"33,952";"33,219";"32,731";"30,777";"";"30,777";"30,777";"24,915";"32,731";"31,754"
"-1,954";"-0,293";"-0,098";"-10,992";"-0,195";"0,000";"33,903";"33,708";"32,731";"30,777";"";"30,288";"30,288";"24,915";"33,219";"32,242"
"-1,954";"-0,147";"0,000";"-10,747";"-0,195";"-0,098";"33,952";"32,731";"32,242";"31,265";"";"30,288";"30,777";"24,426";"32,242";"32,242"
"-1,954";"-0,147";"0,000";"-10,747";"-0,195";"-0,098";"33,952";"33,219";"32,242";"30,777";"";"30,288";"30,288";"24,915";"32,731";"32,242"
"-1,954";"-0,147";"0,098";"-10,747";"-0,195";"-0,098";"33,952";"33,219";"32,731";"31,265";"";"30,777";"31,265";"24,426";"32,731";"32,242"
"-1,954";"-0,293";"-0,195";"-10,747";"-0,195";"0,000";"33,952";"33,219";"32,242";"30,777";"";"30,288";"30,777";"24,915";"33,219";"32,731"
"-1,954";"0,000";"0,098";"-10,747";"-0,195";"-0,098";"33,952";"33,219";"32,731";"31,754";"";"30,777";"31,754";"24,426";"32,731";"31,754"
"-1,954";"-0,293";"0,098";"-10,747";"-0,195";"0,000";"33,952";"33,219";"32,731";"30,288";"";"30,288";"30,777";"24,915";"33,219";"32,242"
"-1,954";"0,000";"-0,293";"-10,747";"-0,195";"0,000";"33,952";"33,219";"32,731";"30,288";"";"30,777";"30,777";"24,426";"32,731";"31,754"
"-1,954";"0,000";"0,195";"-10,747";"-0,195";"-0,098";"33,952";"32,731";"32,731";"31,265";"";"30,288";"31,265";"24,915";"32,731";"32,242"
"-1,954";"0,000";"0,000";"-10,747";"-0,195";"-0,098";"33,952";"32,731";"32,242";"30,777";"";"30,777";"30,777";"24,426";"32,731";"32,242"
"-1,954";"0,000";"-0,293";"-10,992";"-0,195";"-0,098";"33,952";"33,219";"32,731";"31,265";"";"30,288";"30,288";"24,915";"32,731";"32,242"
"-1,954";"-0,147";"0,293";"-10,992";"-0,195";"-0,098";"33,952";"32,731";"32,242";"31,265";"";"30,288";"30,777";"24,426";"32,731";"31,754"
"-1,954";"-0,147";"-0,195";"-10,992";"-0,195";"0,000";"33,952";"33,219";"32,731";"30,288";"";"30,288";"30,777";"24,915";"32,731";"32,242"
"-1,954";"-0,147";"-0,098";"-10,992";"-0,195";"-0,098";"33,952";"32,731";"32,242";"31,265";"";"30,777";"31,754";"24,915";"32,242";"31,754"
"-1,954";"-0,293";"0,098";"-10,747";"-0,195";"-0,098";"33,952";"33,219";"32,731";"31,265";"";"30,288";"30,777";"24,426";"32,731";"32,242"
"-1,954";"-0,293";"-0,098";"-10,992";"-0,195";"-0,098";"33,952";"33,219";"32,731";"31,265";"";"30,777";"30,777";"24,426";"32,731";"32,242"
"-1,954";"-0,147";"0,000";"-10,992";"-0,195";"0,000";"33,952";"32,731";"32,242";"30,777";"";"30,288";"29,800";"24,915";"32,731";"32,242"
"-1,954";"-0,147";"0,000";"-10,747";"-0,195";"-0,098";"33,952";"32,731";"32,731";"31,265";"";"30,288";"30,777";"24,426";"32,731";"31,754"
"-1,954";"-0,147";"-0,195";"-10,747";"-0,195";"-0,098";"34,001";"32,731";"32,242";"30,777";"";"30,288";"30,777";"24,426";"32,731";"32,242"
"-1,954";"-0,147";"0,098";"-10,747";"-0,195";"-0,098";"34,001";"32,731";"32,731";"30,777";"";"30,777";"31,265";"24,915";"32,242";"32,242"
"-1,954";"0,000";"-0,098";"-10,747";"-0,195";"-0,098";"33,952";"32,731";"32,242";"31,265";"";"30,288";"30,777";"24,426";"32,731";"32,242"
"-1,954";"-0,293";"-0,098";"-10,747";"-0,195";"-0,098";"34,001";"32,731";"32,731";"30,777";"";"30,288";"31,265";"24,915";"32,731";"32,242"
"-1,954";"-0,147";"0,000";"-10,747";"-0,195";"0,000";"34,001";"33,219";"33,219";"31,265";"";"29,800";"30,777";"24,915";"32,731";"32,242"
"-1,954";"-0,147";"0,000";"-10,992";"-0,195";"-0,098";"33,952";"32,731";"32,242";"30,288";"";"30,288";"30,777";"23,449";"32,242";"31,265"
"-1,954";"0,000";"-0,098";"-10,747";"-0,195";"-0,098";"34,001";"33,219";"33,219";"31,265";"";"30,288";"30,777";"25,403";"32,731";"32,242"
"-1,954";"-0,147";"0,000";"-10,747";"-0,195";"-0,098";"34,001";"32,731";"32,242";"30,777";"";"30,288";"31,265";"23,449";"32,731";"33,219"
"-1,954";"0,000";"-0,098";"-10,992";"-0,195";"-0,098";"34,001";"33,219";"32,242";"30,288";"";"30,288";"30,288";"27,846";"32,731";"33,219"
"-1,954";"0,000";"0,000";"-10,992";"-0,195";"-0,098";"33,952";"32,731";"33,219";"31,265";"";"30,777";"30,777";"24,426";"32,731";"33,219"
"-1,954";"-0,147";"0,000";"-10,747";"-0,195";"-0,098";"34,001";"32,731";"31,754";"30,777";"";"30,288";"30,777";"24,915";"32,731";"33,219"
"-1,954";"-0,293";"0,000";"-10,747";"-0,195";"-0,098";"34,001";"32,731";"32,731";"31,265";"";"30,777";"31,265";"24,915";"32,242";"33,219"
"-1,954";"-0,147";"0,000";"-10,992";"-0,195";"-0,098";"34,001";"32,731";"32,242";"30,288";"";"30,288";"30,777";"24,426";"32,731";"33,708"
"-1,954";"-0,147";"0,000";"-10,992";"-0,195";"0,000";"34,001";"33,219";"32,731";"30,777";"";"30,777";"30,777";"24,915";"32,731";"33,219"
"-1,954";"-0,147";"0,000";"-10,992";"-0,195";"0,000";"34,001";"32,731";"33,219";"31,265";"";"30,288";"30,777";"23,937";"32,731";"33,708"
"-1,954";"-0,293";"0,000";"-10,747";"-0,098";"-0,098";"34,001";"33,219";"32,242";"30,777";"";"30,777";"30,777";"24,426";"32,242";"32,731"
"-1,954";"-0,147";"0,000";"-10,747";"-0,195";"-0,098";"34,001";"33,219";"32,731";"30,777";"";"30,288";"30,777";"23,937";"32,731";"33,708"
"-1,954";"-0,293";"0,000";"-10,992";"-0,098";"-0,098";"34,001";"32,731";"32,242";"30,777";"";"30,288";"31,265";"24,915";"32,242";"33,219"
"-1,954";"-0,147";"0,000";"-10,992";"-0,195";"-0,098";"34,001";"33,708";"32,731";"31,265";"";"30,288";"30,288";"23,937";"33,219";"33,708"
"-1,954";"-0,147";"-0,098";"-10,992";"-0,195";"-0,098";"34,001";"33,219";"32,242";"31,265";"";"30,777";"30,777";"24,915";"32,731";"33,219"
"-1,954";"-0,147";"0,000";"-10,992";"-0,195";"-0,098";"34,050";"33,219";"31,754";"30,777";"";"30,288";"30,777";"23,449";"32,731";"33,708"
"-1,954";"-0,147";"0,000";"-10,747";"-0,195";"-0,098";"34,050";"32,731";"32,731";"30,777";"";"30,777";"31,265";"24,915";"32,731";"33,219"
"-1,954";"0,000";"0,000";"-10,992";"-0,195";"-0,098";"34,050";"32,731";"32,242";"30,777";"";"30,288";"30,777";"24,426";"32,731";"33,708"
"-1,954";"-0,293";"-0,098";"-10,992";"-0,195";"0,000";"34,050";"32,731";"32,731";"31,265";"";"30,777";"31,265";"24,915";"32,731";"33,219"
"-1,954";"-0,293";"0,098";"-10,992";"-0,195";"-0,098";"34,050";"33,219";"32,731";"30,777";"";"30,288";"30,777";"27,846";"32,731";"33,708"
"-1,954";"-0,147";"-0,098";"-10,747";"-0,195";"-0,098";"34,050";"33,219";"32,731";"29,311";"";"30,777";"31,265";"23,449";"32,731";"33,219"
"-1,954";"-0,147";"0,000";"-10,992";"-0,195";"-0,098";"34,050";"33,219";"32,242";"31,265";"";"30,288";"30,777";"24,915";"33,219";"33,708"
"-1,954";"0,000";"0,000";"-10,992";"-0,195";"-0,098";"34,050";"33,219";"32,242";"30,777";"";"30,777";"31,265";"24,915";"32,731";"33,219"
"-1,954";"-0,293";"0,000";"-10,992";"-0,195";"0,000";"34,050";"33,219";"32,731";"31,265";"";"30,288";"30,777";"23,937";"33,219";"33,219"
"-1,954";"-0,293";"-0,098";"-10,747";"-0,195";"-0,098";"34,050";"32,731";"32,242";"30,777";"";"30,777";"31,265";"24,426";"32,242";"33,219"
"-1,954";"-0,147";"0,000";"-10,992";"-0,195";"-0,098";"34,099";"33,219";"32,731";"31,265";"";"30,288";"30,777";"23,937";"32,731";"33,708"
"-1,954";"-0,293";"-0,098";"-10,747";"-0,195";"-0,098";"34,050";"32,731";"32,242";"31,265";"";"30,777";"31,265";"24,426";"32,242";"33,219"
"-1,954";"-0,147";"0,000";"-10,992";"-0,195";"-0,098";"34,050";"33,708";"32,242";"30,288";"";"30,288";"30,288";"23,937";"32,731";"33,219"
"-1,954";"-0,147";"0,000";"-10,992";"-0,195";"0,000";"34,099";"32,731";"32,731";"30,777";"";"30,777";"31,265";"24,426";"32,731";"33,219"
"-1,954";"-0,147";"-0,098";"-10,747";"-0,195";"-0,098";"34,099";"32,731";"32,242";"30,777";"";"30,288";"30,777";"23,937";"32,731";"33,708"
"-1,954";"-0,147";"0,000";"-10,992";"-0,195";"-0,098";"34,050";"33,219";"32,731";"31,265";"";"30,777";"30,777";"24,915";"32,731";"33,708"
"-1,954";"-0,293";"0,000";"-10,747";"-0,195";"-0,098";"34,099";"32,731";"32,242";"30,288";"";"30,288";"30,777";"25,892";"32,731";"33,708"
"-1,954";"-0,147";"-0,195";"-10,992";"-0,195";"-0,098";"34,099";"33,219";"32,731";"31,265";"";"30,288";"31,265";"24,426";"32,731";"33,219"
"-1,954";"-0,147";"0,098";"-10,992";"-0,195";"-0,098";"34,099";"33,219";"32,242";"30,777";"";"30,288";"30,777";"26,869";"32,731";"33,708"
"-1,954";"-0,293";"-0,098";"-10,992";"-0,195";"-0,098";"34,050";"33,708";"32,731";"30,288";"";"30,777";"31,265";"23,937";"32,731";"33,219"
"-1,954";"-0,147";"-0,098";"-10,747";"-0,195";"-0,098";"34,099";"33,708";"32,731";"31,754";"";"30,288";"30,777";"25,892";"32,731";"33,708"
"-1,954";"-0,293";"0,195";"-10,992";"-0,195";"-0,098";"34,099";"33,219";"32,731";"30,777";"";"30,777";"31,265";"24,426";"32,731";"33,219"
"-1,954";"-0,147";"-0,098";"-10,747";"-0,195";"0,000";"34,099";"33,219";"32,731";"30,777";"";"30,288";"30,777";"27,357";"32,731";"33,708"
"-1,954";"-0,293";"-0,098";"-10,992";"-0,195";"-0,098";"34,099";"32,731";"32,731";"30,288";"";"30,288";"31,265";"23,449";"32,731";"33,219"
"-1,954";"-0,147";"0,098";"-10,992";"-0,195";"-0,098";"34,099";"33,708";"32,731";"30,777";"";"30,288";"30,777";"27,357";"33,219";"33,219"
"-1,954";"-0,147";"-0,098";"-10,747";"-0,195";"-0,098";"34,099";"32,731";"32,731";"31,265";"";"30,777";"31,265";"23,449";"32,242";"32,731"
"-1,954";"0,000";"0,098";"-10,992";"-0,195";"-0,098";"34,099";"32,731";"32,731";"30,777";"";"30,288";"30,777";"27,846";"32,731";"34,196"
"-1,954";"0,000";"-0,098";"-10,992";"-0,195";"-0,098";"34,148";"33,219";"33,219";"31,265";"";"30,777";"31,265";"23,449";"32,731";"33,219"
"-1,954";"-0,293";"0,000";"-10,992";"-0,195";"-0,098";"34,099";"32,731";"32,731";"30,288";"";"30,288";"30,777";"25,892";"32,731";"33,708"
"-1,954";"-0,147";"0,000";"-10,992";"-0,195";"-0,098";"34,148";"33,219";"32,731";"31,265";"";"30,777";"31,265";"23,449";"32,731";"33,219"
"-1,954";"-0,293";"0,000";"-10,992";"-0,195";"-0,098";"34,148";"33,219";"32,242";"31,265";"";"30,288";"30,777";"24,915";"32,731";"33,219"
"-1,954";"-0,293";"-0,098";"-10,747";"-0,195";"-0,098";"34,148";"33,219";"32,242";"31,265";"";"30,288";"31,265";"23,449";"32,242";"33,219"
"-1,954";"0,000";"0,098";"-10,747";"-0,195";"-0,098";"34,099";"32,731";"33,219";"31,265";"";"30,288";"30,777";"24,915";"32,731";"33,708"
"-1,954";"-0,147";"0,000";"-10,747";"-0,195";"-0,098";"34,148";"32,731";"32,731";"30,777";"";"30,777";"31,265";"23,937";"32,242";"33,219"
"-1,954";"-0,293";"-0,098";"-10,992";"-0,195";"-0,098";"34,148";"33,219";"33,219";"30,777";"";"30,288";"31,265";"24,426";"32,731";"33,708"
"-1,954";"-0,147";"0,098";"-10,747";"-0,195";"-0,098";"34,148";"32,731";"32,731";"30,777";"";"30,777";"31,265";"23,937";"32,242";"33,219"
"-1,954";"-0,147";"-0,098";"-10,747";"-0,195";"-0,098";"34,148";"33,219";"32,731";"30,777";"";"30,288";"31,265";"24,915";"32,731";"33,708"
"-1,954";"-0,147";"0,098";"-10,747";"-0,195";"0,000";"34,148";"32,731";"33,708";"30,777";"";"30,288";"31,265";"24,426";"32,731";"32,242"
"-1,954";"-0,293";"0,000";"-10,992";"-0,195";"-0,098";"34,148";"32,731";"32,242";"30,288";"";"30,288";"30,777";"24,915";"32,731";"32,242"
"-1,954";"-0,147";"-0,098";"-10,747";"-0,195";"-0,098";"34,148";"32,731";"32,731";"31,265";"";"30,288";"31,265";"24,426";"32,731";"32,242"
"-1,954";"-0,293";"0,000";"-10,992";"-0,195";"-0,098";"34,148";"32,731";"32,731";"30,777";"";"30,288";"31,265";"24,915";"32,731";"32,242"
"-1,954";"-0,293";"0,000";"-10,992";"-0,195";"-0,098";"34,099";"33,219";"32,731";"31,265";"";"30,288";"31,265";"24,426";"32,731";"31,754"
"-1,954";"-0,147";"-0,098";"-10,992";"-0,195";"-0,098";"34,099";"33,219";"32,242";"31,265";"";"30,288";"30,777";"24,915";"32,731";"32,242"
"-1,954";"0,000";"0,000";"-10,747";"-0,195";"-0,098";"34,099";"33,219";"32,242";"31,265";"";"30,777";"31,265";"24,426";"32,731";"31,754"
"-1,954";"0,000";"0,000";"-10,992";"-0,195";"-0,098";"34,148";"32,731";"32,731";"31,265";"";"30,777";"31,265";"24,915";"32,731";"32,731"
"-1,954";"0,000";"0,000";"-10,992";"-0,195";"-0,098";"34,148";"33,219";"32,731";"30,777";"";"30,777";"31,265";"24,426";"32,731";"31,754"
"-1,954";"-0,293";"0,000";"-10,747";"-0,195";"-0,098";"34,148";"33,219";"32,242";"31,754";"";"30,288";"31,265";"24,426";"32,731";"32,731"
"-1,954";"-0,147";"0,000";"-10,747";"-0,195";"0,000";"34,148";"32,731";"32,731";"30,777";"";"30,777";"31,265";"24,426";"32,731";"31,754"
"-1,954";"0,000";"0,000";"-10,747";"-0,195";"-0,098";"34,148";"32,731";"32,242";"31,265";"";"30,288";"30,777";"24,426";"32,731";"32,242"
"-1,954";"-0,293";"0,000";"-10,747";"-0,195";"-0,098";"34,148";"32,731";"32,731";"31,265";"";"30,777";"31,265";"24,426";"32,731";"31,754"
"-1,954";"0,000";"0,000";"-10,992";"-0,195";"0,000";"34,099";"33,219";"32,242";"30,777";"";"30,288";"30,777";"24,915";"32,731";"32,242"
"-1,954";"-0,293";"0,000";"-10,747";"-0,195";"-0,098";"34,099";"32,731";"32,731";"30,777";"";"30,777";"30,777";"24,426";"32,242";"31,754"
"-1,954";"-0,147";"0,000";"-10,747";"-0,195";"-0,098";"34,148";"32,731";"32,242";"30,777";"";"30,288";"30,777";"24,915";"32,731";"32,242"
"-1,954";"-0,147";"0,000";"-10,992";"-0,195";"-0,098";"34,148";"33,219";"32,242";"30,777";"";"30,288";"30,777";"24,426";"32,242";"31,754"
"-1,954";"-0,147";"0,000";"-10,992";"-0,195";"-0,098";"34,148";"32,731";"32,242";"31,265";"";"30,288";"30,288";"24,915";"32,731";"32,242"
"-1,954";"0,000";"-0,098";"-10,992";"-0,195";"-0,098";"34,148";"33,219";"31,265";"30,777";"";"30,777";"31,265";"24,426";"32,731";"31,754"
"-1,954";"-0,147";"0,098";"-10,747";"-0,195";"-0,098";"34,099";"32,731";"32,731";"31,265";"";"30,288";"30,777";"24,426";"32,731";"32,242"
"-1,954";"0,000";"-0,098";"-10,747";"-0,195";"-0,098";"34,148";"32,731";"32,731";"30,777";"";"30,288";"31,754";"24,426";"32,731";"32,242"
"-1,954";"-0,147";"0,000";"-10,992";"-0,195";"-0,098";"34,148";"33,708";"32,731";"31,265";"";"30,288";"30,777";"24,915";"33,219";"32,242"
"-1,954";"0,000";"0,000";"-10,747";"-0,195";"-0,098";"34,148";"32,731";"32,242";"30,777";"";"30,777";"31,265";"24,426";"32,731";"32,242"
"-1,954";"-0,147";"0,000";"-10,747";"-0,195";"0,000";"34,148";"33,219";"32,731";"30,288";"";"30,288";"30,777";"24,915";"33,219";"32,242"
"-1,954";"-0,293";"0,000";"-10,992";"-0,195";"-0,098";"34,148";"32,731";"32,731";"30,777";"";"30,777";"30,777";"24,915";"32,731";"31,754"
"-1,954";"-0,147";"0,000";"-10,747";"-0,098";"-0,098";"34,148";"32,731";"32,242";"30,777";"";"30,288";"30,777";"24,915";"32,731";"31,754"
"-1,954";"0,000";"0,000";"-10,992";"-0,195";"0,000";"34,148";"33,219";"32,731";"30,777";"";"30,288";"31,754";"24,426";"32,242";"31,754"
"-1,954";"-0,293";"-0,098";"-10,747";"-0,195";"-0,098";"34,196";"32,731";"32,242";"30,777";"";"29,800";"33,219";"24,915";"32,731";"32,242"
"-1,954";"-0,147";"0,000";"-10,992";"-0,195";"-0,098";"34,196";"33,219";"32,731";"30,777";"";"30,288";"29,311";"24,426";"32,731";"31,754"
"-1,954";"-0,147";"-0,098";"-10,992";"-0,195";"-0,098";"34,196";"33,219";"32,242";"31,265";"";"30,288";"34,196";"24,915";"33,219";"32,242"
"-1,954";"-0,147";"0,000";"-10,992";"-0,195";"-0,098";"34,196";"33,708";"32,731";"30,288";"";"30,288";"29,311";"24,426";"32,731";"31,754"
"-1,954";"-0,147";"0,098";"-10,992";"-0,195";"-0,098";"34,196";"34,196";"32,731";"31,265";"";"30,288";"33,219";"24,915";"33,219";"32,242"
"-1,954";"-0,147";"-0,195";"-10,992";"-0,195";"-0,098";"34,196";"32,731";"32,731";"30,777";"";"30,777";"30,288";"24,426";"32,731";"32,242"
"-1,954";"-0,293";"0,098";"-10,992";"-0,195";"0,000";"34,196";"33,219";"32,731";"31,265";"";"30,288";"31,754";"24,915";"32,731";"32,242"
"-1,954";"-0,293";"0,000";"-10,992";"-0,195";"-0,098";"34,196";"32,731";"32,242";"30,288";"";"30,777";"30,288";"23,937";"32,731";"31,754"
"-1,954";"0,000";"0,000";"-10,992";"-0,195";"-0,098";"34,196";"33,708";"32,731";"30,777";"";"30,288";"30,777";"24,915";"32,731";"32,242"
"-1,954";"-0,147";"0,098";"-10,992";"-0,195";"-0,098";"34,196";"32,731";"32,731";"31,265";"";"30,777";"31,265";"24,915";"32,731";"32,242"
"-1,954";"-0,147";"-0,098";"-10,992";"-0,195";"0,000";"34,196";"32,731";"32,242";"30,777";"";"30,288";"31,265";"24,915";"32,731";"32,242"
"-1,954";"-0,293";"-0,098";"-10,992";"-0,195";"-0,098";"34,196";"33,219";"32,731";"31,265";"";"30,288";"30,777";"24,426";"32,731";"32,242"
"-1,954";"-0,147";"0,098";"-10,747";"-0,098";"-0,098";"34,196";"33,219";"32,242";"30,777";"";"30,288";"31,265";"24,915";"32,731";"32,731"
"-1,954";"0,000";"0,098";"-10,992";"-0,195";"-0,098";"34,196";"33,219";"33,219";"30,777";"";"30,777";"30,777";"24,426";"32,731";"32,242"
"-1,954";"-0,293";"0,000";"-10,747";"-0,195";"-0,098";"34,196";"32,242";"32,242";"31,265";"";"30,288";"31,265";"24,915";"33,219";"32,731"
"-1,954";"-0,147";"0,000";"-10,992";"-0,195";"-0,098";"34,196";"33,219";"32,242";"30,777";"";"30,777";"31,265";"24,426";"32,242";"31,754"
"-1,954";"-0,147";"-0,098";"-10,992";"-0,195";"-0,098";"34,245";"32,731";"32,731";"31,265";"";"30,288";"31,265";"24,915";"32,731";"32,242"
"-1,954";"-0,293";"0,098";"-10,747";"-0,195";"-0,098";"34,245";"32,731";"32,242";"30,777";"";"30,288";"31,265";"24,915";"32,731";"31,754"
"-1,954";"-0,293";"-0,195";"-10,747";"-0,195";"-0,098";"34,245";"33,219";"32,731";"31,265";"";"29,800";"31,265";"24,426";"32,731";"32,242"
"-1,954";"-0,293";"0,098";"-10,747";"-0,195";"-0,098";"34,245";"32,731";"32,242";"30,288";"";"30,288";"31,265";"24,426";"32,731";"31,754"
"-1,954";"-0,147";"0,000";"-10,992";"-0,195";"-0,098";"34,245";"33,219";"31,754";"30,777";"";"29,800";"31,265";"24,426";"32,731";"32,242"
"-1,954";"0,000";"-0,098";"-10,747";"-0,195";"-0,098";"34,245";"32,242";"32,731";"31,265";"";"30,288";"31,265";"24,426";"32,731";"31,754"
"-1,954";"-0,147";"0,000";"-10,992";"-0,195";"-0,098";"34,245";"32,731";"32,242";"30,777";"";"30,777";"31,754";"24,426";"32,731";"32,242"
"-1,954";"-0,293";"0,000";"-10,992";"-0,195";"0,000";"34,245";"33,219";"32,731";"31,265";"";"30,777";"30,777";"24,426";"32,731";"31,754"
"-1,954";"-0,293";"0,000";"-10,747";"-0,195";"-0,098";"34,245";"32,731";"32,242";"30,777";"";"30,288";"31,265";"24,426";"32,731";"32,242"
"-1,954";"-0,293";"0,000";"-10,747";"-0,195";"-0,098";"34,294";"33,219";"32,731";"30,777";"";"30,288";"31,265";"24,426";"32,731";"31,754"
"-1,954";"0,000";"0,000";"-10,992";"-0,195";"-0,098";"34,245";"32,731";"32,731";"31,265";"";"31,265";"31,265";"24,915";"32,731";"32,731"
"-1,954";"-0,147";"0,000";"-10,992";"-0,195";"-0,098";"34,245";"32,731";"32,731";"30,777";"";"28,334";"31,265";"24,426";"32,731";"31,754"
"-1,954";"-0,293";"0,098";"-10,747";"-0,195";"0,000";"34,245";"32,731";"32,731";"31,265";"";"31,265";"31,265";"24,426";"32,731";"32,242"
"-1,954";"-0,293";"-0,098";"-10,747";"-0,195";"0,000";"34,245";"32,731";"32,731";"30,777";"";"30,288";"31,265";"24,426";"32,731";"31,754"
"-1,954";"-0,293";"0,000";"-10,747";"-0,195";"0,000";"34,245";"33,219";"32,731";"30,777";"";"30,288";"31,265";"24,915";"33,219";"32,242"
"-1,954";"-0,293";"0,000";"-10,992";"-0,195";"-0,098";"34,294";"32,731";"32,242";"31,265";"";"30,288";"30,777";"24,915";"32,731";"31,265"
"-1,954";"-0,293";"0,000";"-10,747";"-0,195";"-0,098";"34,245";"33,219";"32,731";"31,265";"";"30,777";"31,754";"24,426";"32,731";"32,242"
"-1,954";"0,000";"0,000";"-10,747";"-0,195";"-0,098";"34,294";"32,731";"32,731";"30,777";"";"30,288";"31,265";"24,426";"32,731";"31,754"
"-1,954";"-0,293";"0,000";"-10,747";"-0,195";"-0,098";"34,294";"32,731";"32,242";"30,777";"";"30,777";"31,265";"24,426";"32,731";"31,754"
